date,state,cases,deaths,cases_per_capita,deaths_per_capita,state_population
3/10/20,Kansas,1,0,0.03,0,"2,913,314"
3/10/20,Kentucky,7,0,0.16,0,"4,467,673"
3/10/20,Louisiana,6,0,0.13,0,"4,648,794"
3/10/20,Maryland,9,0,0.15,0,"6,045,680"
3/10/20,Massachusetts,92,0,1.33,0,"6,892,503"
3/10/20,Michigan,2,0,0.02,0,"9,986,857"
3/10/20,Minnesota,3,0,0.05,0,"5,639,632"
3/10/20,Missouri,1,0,0.02,0,"6,137,428"
3/10/20,Nebraska,17,0,0.88,0,"1,934,408"
3/10/20,Nevada,4,0,0.13,0,"3,080,156"
3/10/20,New Hampshire,5,0,0.37,0,"1,359,711"
3/10/20,New Jersey,15,1,0.17,0.01,"8,882,190"
3/10/20,New York,173,0,0.89,0,"19,453,561"
3/10/20,North Carolina,7,0,0.07,0,"10,488,084"
3/10/20,Ohio,3,0,0.03,0,"11,689,100"
3/10/20,Oklahoma,2,0,0.05,0,"3,956,971"
3/10/20,Oregon,14,0,0.33,0,"4,217,737"
3/10/20,Pennsylvania,12,0,0.09,0,"12,801,989"
3/10/20,Rhode Island,5,0,0.47,0,"1,059,361"
3/10/20,South Carolina,9,0,0.17,0,"5,148,714"
3/10/20,South Dakota,5,1,0.57,0.11,"884,659"
3/10/20,Tennessee,7,0,0.10,0,"6,829,174"
3/10/20,Texas,31,0,0.11,0,"28,995,881"
3/10/20,Utah,4,0,0.12,0,"3,205,958"
3/10/20,Vermont,1,0,0.16,0,"623,989"
3/10/20,Virginia,8,0,0.09,0,"8,535,519"
3/10/20,Washington,279,24,3.66,0.32,"7,614,893"
3/10/20,Wisconsin,3,0,0.05,0,"5,822,434"
3/11/20,Arizona,9,0,0.12,0,"7,278,717"
3/11/20,Arkansas,1,0,0.03,0,"3,017,804"
3/11/20,California,202,4,0.51,0.01,"39,512,223"
3/11/20,Colorado,34,0,0.59,0,"5,758,736"
3/11/20,Connecticut,3,0,0.08,0,"3,565,287"
3/11/20,Delaware,1,0,0.10,0,"973,764"
3/11/20,District of Columbia,10,0,1.42,0,"705,749"
3/11/20,Florida,26,2,0.12,0.01,"21,477,737"
3/11/20,Georgia,31,0,0.29,0,"10,617,423"
3/11/20,Hawaii,2,0,0.14,0,"1,415,872"
3/11/20,Illinois,25,0,0.20,0,"12,671,821"
3/11/20,Indiana,11,0,0.16,0,"6,732,219"
3/11/20,Iowa,14,0,0.44,0,"3,155,070"
3/11/20,Kansas,1,0,0.03,0,"2,913,314"
3/11/20,Kentucky,7,0,0.16,0,"4,467,673"
3/11/20,Louisiana,13,0,0.28,0,"4,648,794"
3/11/20,Maryland,13,0,0.22,0,"6,045,680"
3/11/20,Massachusetts,95,0,1.38,0,"6,892,503"
3/11/20,Michigan,2,0,0.02,0,"9,986,857"
3/11/20,Minnesota,5,0,0.09,0,"5,639,632"
3/11/20,Mississippi,1,0,0.03,0,"2,976,149"
3/11/20,Missouri,1,0,0.02,0,"6,137,428"
3/11/20,Nebraska,23,0,1.19,0,"1,934,408"
3/11/20,Nevada,7,0,0.23,0,"3,080,156"
3/11/20,New Hampshire,5,0,0.37,0,"1,359,711"
3/11/20,New Jersey,23,1,0.26,0.01,"8,882,190"
3/11/20,New Mexico,4,0,0.19,0,"2,096,829"
3/11/20,New York,217,0,1.12,0,"19,453,561"
3/11/20,North Carolina,8,0,0.08,0,"10,488,084"
3/11/20,North Dakota,1,0,0.13,0,"762,062"
3/11/20,Ohio,4,0,0.03,0,"11,689,100"
3/11/20,Oklahoma,2,0,0.05,0,"3,956,971"
3/11/20,Oregon,20,0,0.47,0,"4,217,737"
3/11/20,Pennsylvania,16,0,0.12,0,"12,801,989"
3/11/20,Rhode Island,5,0,0.47,0,"1,059,361"
3/11/20,South Carolina,10,0,0.19,0,"5,148,714"
3/11/20,South Dakota,8,1,0.90,0.11,"884,659"
3/11/20,Tennessee,8,0,0.12,0,"6,829,174"
3/11/20,Texas,33,0,0.11,0,"28,995,881"
3/11/20,Utah,5,0,0.16,0,"3,205,958"
3/11/20,Vermont,2,0,0.32,0,"623,989"
3/11/20,Virginia,10,0,0.12,0,"8,535,519"
3/11/20,Washington,338,29,4.44,0.38,"7,614,893"
3/11/20,Wisconsin,6,0,0.10,0,"5,822,434"
3/11/20,Wyoming,1,0,0.17,0,"578,759"
3/12/20,Alaska,1,0,0.14,0,"731,545"
3/12/20,Arizona,9,0,0.12,0,"7,278,717"
3/12/20,Arkansas,6,0,0.20,0,"3,017,804"
3/12/20,California,252,4,0.64,0.01,"39,512,223"
3/12/20,Colorado,49,1,0.85,0.02,"5,758,736"
3/12/20,Connecticut,6,0,0.17,0,"3,565,287"
3/12/20,Delaware,4,0,0.41,0,"973,764"
3/12/20,District of Columbia,10,0,1.42,0,"705,749"
3/12/20,Florida,46,2,0.21,0.01,"21,477,737"
3/12/20,Georgia,31,1,0.29,0.01,"10,617,423"
3/12/20,Hawaii,2,0,0.14,0,"1,415,872"
3/12/20,Illinois,32,0,0.25,0,"12,671,821"
3/12/20,Indiana,12,0,0.18,0,"6,732,219"
3/12/20,Iowa,16,0,0.51,0,"3,155,070"
3/12/20,Kansas,5,1,0.17,0.03,"2,913,314"
3/12/20,Kentucky,11,0,0.25,0,"4,467,673"
3/12/20,Louisiana,14,0,0.30,0,"4,648,794"
3/12/20,Maine,1,0,0.07,0,"1,344,212"
3/12/20,Maryland,13,0,0.22,0,"6,045,680"
3/12/20,Massachusetts,108,0,1.57,0,"6,892,503"
3/12/20,Michigan,12,0,0.12,0,"9,986,857"
3/12/20,Minnesota,9,0,0.16,0,"5,639,632"
3/12/20,Mississippi,1,0,0.03,0,"2,976,149"
3/12/20,Missouri,2,0,0.03,0,"6,137,428"
3/12/20,Nebraska,24,0,1.24,0,"1,934,408"
3/12/20,Nevada,11,0,0.36,0,"3,080,156"
3/12/20,New Hampshire,6,0,0.44,0,"1,359,711"
3/12/20,New Jersey,29,1,0.33,0.01,"8,882,190"
3/12/20,New Mexico,6,0,0.29,0,"2,096,829"
3/12/20,New York,326,0,1.68,0,"19,453,561"
3/12/20,North Carolina,16,0,0.15,0,"10,488,084"
3/12/20,North Dakota,1,0,0.13,0,"762,062"
3/12/20,Ohio,5,0,0.04,0,"11,689,100"
3/12/20,Oklahoma,2,0,0.05,0,"3,956,971"
3/12/20,Oregon,30,0,0.71,0,"4,217,737"
3/12/20,Pennsylvania,22,0,0.17,0,"12,801,989"
3/12/20,Rhode Island,5,0,0.47,0,"1,059,361"
3/12/20,South Carolina,12,0,0.23,0,"5,148,714"
3/12/20,South Dakota,8,1,0.90,0.11,"884,659"
3/12/20,Tennessee,18,0,0.26,0,"6,829,174"
3/12/20,Texas,41,0,0.14,0,"28,995,881"
3/12/20,Utah,7,0,0.22,0,"3,205,958"
3/12/20,Vermont,2,0,0.32,0,"623,989"
3/12/20,Virginia,17,0,0.20,0,"8,535,519"
3/12/20,Washington,419,32,5.50,0.42,"7,614,893"
3/12/20,Wisconsin,8,0,0.14,0,"5,822,434"
3/12/20,Wyoming,1,0,0.17,0,"578,759"
3/13/20,Alabama,6,0,0.12,0,"4,903,185"
3/13/20,Alaska,1,0,0.14,0,"731,545"
3/13/20,Arizona,9,0,0.12,0,"7,278,717"
3/13/20,Arkansas,7,0,0.23,0,"3,017,804"
3/13/20,California,320,5,0.81,0.01,"39,512,223"
3/13/20,Colorado,78,2,1.35,0.03,"5,758,736"
3/13/20,Connecticut,11,0,0.31,0,"3,565,287"
3/13/20,Delaware,4,0,0.41,0,"973,764"
3/13/20,District of Columbia,10,0,1.42,0,"705,749"
3/13/20,Florida,70,2,0.33,0.01,"21,477,737"
3/13/20,Georgia,41,1,0.39,0.01,"10,617,423"
3/13/20,Hawaii,2,0,0.14,0,"1,415,872"
3/13/20,Idaho,1,0,0.06,0,"1,787,065"
3/13/20,Illinois,46,0,0.36,0,"12,671,821"
3/13/20,Indiana,12,0,0.18,0,"6,732,219"
3/13/20,Iowa,17,0,0.54,0,"3,155,070"
3/13/20,Kansas,6,1,0.21,0.03,"2,913,314"
3/13/20,Kentucky,11,0,0.25,0,"4,467,673"
3/13/20,Louisiana,36,0,0.77,0,"4,648,794"
3/13/20,Maine,2,0,0.15,0,"1,344,212"
3/13/20,Maryland,18,0,0.30,0,"6,045,680"
3/13/20,Massachusetts,123,0,1.78,0,"6,892,503"
3/13/20,Michigan,25,0,0.25,0,"9,986,857"
3/13/20,Minnesota,14,0,0.25,0,"5,639,632"
3/13/20,Mississippi,6,0,0.20,0,"2,976,149"
3/13/20,Missouri,4,0,0.07,0,"6,137,428"
3/13/20,Montana,4,0,0.37,0,"1,068,778"
3/13/20,Nebraska,27,0,1.40,0,"1,934,408"
3/13/20,Nevada,19,0,0.62,0,"3,080,156"
3/13/20,New Hampshire,7,0,0.51,0,"1,359,711"
3/13/20,New Jersey,50,1,0.56,0.01,"8,882,190"
3/13/20,New Mexico,10,0,0.48,0,"2,096,829"
3/13/20,New York,421,0,2.16,0,"19,453,561"
3/13/20,North Carolina,18,0,0.17,0,"10,488,084"
3/13/20,North Dakota,1,0,0.13,0,"762,062"
3/13/20,Ohio,13,0,0.11,0,"11,689,100"
3/13/20,Oklahoma,3,0,0.08,0,"3,956,971"
3/13/20,Oregon,30,0,0.71,0,"4,217,737"
3/13/20,Pennsylvania,41,0,0.32,0,"12,801,989"
3/13/20,Puerto Rico,3,0,0.08,0,"3,654,474"
3/13/20,Rhode Island,20,0,1.89,0,"1,059,361"
3/13/20,South Carolina,13,0,0.25,0,"5,148,714"
3/13/20,South Dakota,9,1,1.02,0.11,"884,659"
3/13/20,Tennessee,26,0,0.38,0,"6,829,174"
3/13/20,Texas,58,0,0.20,0,"28,995,881"
3/13/20,Utah,7,0,0.22,0,"3,205,958"
3/13/20,Vermont,2,0,0.32,0,"623,989"
3/13/20,Virginia,30,0,0.35,0,"8,535,519"
3/13/20,Washington,511,37,6.71,0.49,"7,614,893"
3/13/20,Wisconsin,19,0,0.33,0,"5,822,434"
3/13/20,Wyoming,2,0,0.35,0,"578,759"
3/14/20,Alabama,12,0,0.24,0,"4,903,185"
3/14/20,Alaska,1,0,0.14,0,"731,545"
3/14/20,Arizona,12,0,0.16,0,"7,278,717"
3/14/20,Arkansas,9,0,0.30,0,"3,017,804"
3/14/20,California,381,5,0.96,0.01,"39,512,223"
3/14/20,Colorado,103,2,1.79,0.03,"5,758,736"
3/14/20,Connecticut,20,0,0.56,0,"3,565,287"
3/14/20,Delaware,4,0,0.41,0,"973,764"
3/14/20,District of Columbia,16,0,2.27,0,"705,749"
3/14/20,Florida,70,3,0.33,0.01,"21,477,737"
3/14/20,Georgia,65,1,0.61,0.01,"10,617,423"
3/14/20,Hawaii,4,0,0.28,0,"1,415,872"
3/14/20,Idaho,5,0,0.28,0,"1,787,065"
3/14/20,Illinois,66,0,0.52,0,"12,671,821"
3/14/20,Indiana,15,0,0.22,0,"6,732,219"
3/14/20,Iowa,18,0,0.57,0,"3,155,070"
3/14/20,Kansas,8,1,0.27,0.03,"2,913,314"
3/14/20,Kentucky,18,0,0.40,0,"4,467,673"
3/14/20,Louisiana,77,1,1.66,0.02,"4,648,794"
3/14/20,Maine,3,0,0.22,0,"1,344,212"
3/14/20,Maryland,27,0,0.45,0,"6,045,680"
3/14/20,Massachusetts,138,0,2.00,0,"6,892,503"
3/14/20,Michigan,33,0,0.33,0,"9,986,857"
3/14/20,Minnesota,21,0,0.37,0,"5,639,632"
3/14/20,Mississippi,6,0,0.20,0,"2,976,149"
3/14/20,Missouri,5,0,0.08,0,"6,137,428"
3/14/20,Montana,6,0,0.56,0,"1,068,778"
3/14/20,Nebraska,29,0,1.50,0,"1,934,408"
3/14/20,Nevada,21,0,0.68,0,"3,080,156"
3/14/20,New Hampshire,7,0,0.51,0,"1,359,711"
3/14/20,New Jersey,75,2,0.84,0.02,"8,882,190"
3/14/20,New Mexico,13,0,0.62,0,"2,096,829"
3/14/20,New York,610,2,3.14,0.01,"19,453,561"
3/14/20,North Carolina,25,0,0.24,0,"10,488,084"
3/14/20,North Dakota,1,0,0.13,0,"762,062"
3/14/20,Ohio,26,0,0.22,0,"11,689,100"
3/14/20,Oklahoma,4,0,0.10,0,"3,956,971"
3/14/20,Oregon,36,1,0.85,0.02,"4,217,737"
3/14/20,Pennsylvania,47,0,0.37,0,"12,801,989"
3/14/20,Puerto Rico,4,0,0.11,0,"3,654,474"
3/14/20,Rhode Island,20,0,1.89,0,"1,059,361"
3/14/20,South Carolina,19,0,0.37,0,"5,148,714"
3/14/20,South Dakota,9,1,1.02,0.11,"884,659"
3/14/20,Tennessee,32,0,0.47,0,"6,829,174"
3/14/20,Texas,69,0,0.24,0,"28,995,881"
3/14/20,Utah,21,0,0.66,0,"3,205,958"
3/14/20,Vermont,5,0,0.80,0,"623,989"
3/14/20,Virginia,42,1,0.49,0.01,"8,535,519"
3/14/20,Washington,609,40,8.00,0.53,"7,614,893"
3/14/20,Wisconsin,27,0,0.46,0,"5,822,434"
3/14/20,Wyoming,3,0,0.52,0,"578,759"
3/15/20,Alabama,23,0,0.47,0,"4,903,185"
3/15/20,Alaska,1,0,0.14,0,"731,545"
3/15/20,Arizona,13,0,0.18,0,"7,278,717"
3/15/20,Arkansas,16,0,0.53,0,"3,017,804"
3/15/20,California,478,6,1.21,0.02,"39,512,223"
3/15/20,Colorado,136,2,2.36,0.03,"5,758,736"
3/15/20,Connecticut,26,0,0.73,0,"3,565,287"
3/15/20,Delaware,7,0,0.72,0,"973,764"
3/15/20,District of Columbia,17,0,2.41,0,"705,749"
3/15/20,Florida,109,3,0.51,0.01,"21,477,737"
3/15/20,Georgia,97,1,0.91,0.01,"10,617,423"
3/15/20,Guam,3,0,1.79,0,"167,294"
3/15/20,Hawaii,7,0,0.49,0,"1,415,872"
3/15/20,Idaho,5,0,0.28,0,"1,787,065"
3/15/20,Illinois,94,0,0.74,0,"12,671,821"
3/15/20,Indiana,19,0,0.28,0,"6,732,219"
3/15/20,Iowa,22,0,0.70,0,"3,155,070"
3/15/20,Kansas,9,1,0.31,0.03,"2,913,314"
3/15/20,Kentucky,21,0,0.47,0,"4,467,673"
3/15/20,Louisiana,103,2,2.22,0.04,"4,648,794"
3/15/20,Maine,12,0,0.89,0,"1,344,212"
3/15/20,Maryland,32,0,0.53,0,"6,045,680"
3/15/20,Massachusetts,164,0,2.38,0,"6,892,503"
3/15/20,Michigan,53,0,0.53,0,"9,986,857"
3/15/20,Minnesota,35,0,0.62,0,"5,639,632"
3/15/20,Mississippi,10,0,0.34,0,"2,976,149"
3/15/20,Missouri,5,0,0.08,0,"6,137,428"
3/15/20,Montana,6,0,0.56,0,"1,068,778"
3/15/20,Nebraska,31,0,1.60,0,"1,934,408"
3/15/20,Nevada,26,0,0.84,0,"3,080,156"
3/15/20,New Hampshire,13,0,0.96,0,"1,359,711"
3/15/20,New Jersey,98,2,1.10,0.02,"8,882,190"
3/15/20,New Mexico,17,0,0.81,0,"2,096,829"
3/15/20,New York,732,6,3.76,0.03,"19,453,561"
3/15/20,North Carolina,32,0,0.31,0,"10,488,084"
3/15/20,North Dakota,1,0,0.13,0,"762,062"
3/15/20,Ohio,37,0,0.32,0,"11,689,100"
3/15/20,Oklahoma,8,0,0.20,0,"3,956,971"
3/15/20,Oregon,39,1,0.92,0.02,"4,217,737"
3/15/20,Pennsylvania,68,0,0.53,0,"12,801,989"
3/15/20,Puerto Rico,5,0,0.14,0,"3,654,474"
3/15/20,Rhode Island,20,0,1.89,0,"1,059,361"
3/15/20,South Carolina,28,0,0.54,0,"5,148,714"
3/15/20,South Dakota,9,1,1.02,0.11,"884,659"
3/15/20,Tennessee,39,0,0.57,0,"6,829,174"
3/15/20,Texas,80,0,0.28,0,"28,995,881"
3/15/20,Utah,29,0,0.90,0,"3,205,958"
3/15/20,Vermont,8,0,1.28,0,"623,989"
3/15/20,Virginia,45,1,0.53,0.01,"8,535,519"
3/15/20,Washington,675,42,8.86,0.55,"7,614,893"
3/15/20,Wisconsin,33,0,0.57,0,"5,822,434"
3/15/20,Wyoming,3,0,0.52,0,"578,759"
3/16/20,Alabama,29,0,0.59,0,"4,903,185"
3/16/20,Alaska,3,0,0.41,0,"731,545"
3/16/20,Arizona,18,0,0.25,0,"7,278,717"
3/16/20,Arkansas,22,0,0.73,0,"3,017,804"
3/16/20,California,588,11,1.49,0.03,"39,512,223"
3/16/20,Colorado,161,2,2.80,0.03,"5,758,736"
3/16/20,Connecticut,41,0,1.15,0,"3,565,287"
3/16/20,Delaware,8,0,0.82,0,"973,764"
3/16/20,District of Columbia,22,0,3.12,0,"705,749"
3/16/20,Florida,141,4,0.66,0.02,"21,477,737"
3/16/20,Georgia,118,1,1.11,0.01,"10,617,423"
3/16/20,Guam,3,0,1.79,0,"167,294"
3/16/20,Hawaii,10,0,0.71,0,"1,415,872"
3/16/20,Idaho,5,0,0.28,0,"1,787,065"
3/16/20,Illinois,104,0,0.82,0,"12,671,821"
3/16/20,Indiana,24,1,0.36,0.01,"6,732,219"
3/16/20,Iowa,22,0,0.70,0,"3,155,070"
3/16/20,Kansas,11,1,0.38,0.03,"2,913,314"
3/16/20,Kentucky,22,1,0.49,0.02,"4,467,673"
3/16/20,Louisiana,137,3,2.95,0.06,"4,648,794"
3/16/20,Maine,17,0,1.26,0,"1,344,212"
3/16/20,Maryland,39,0,0.65,0,"6,045,680"
3/16/20,Massachusetts,197,0,2.86,0,"6,892,503"
3/16/20,Michigan,54,0,0.54,0,"9,986,857"
3/16/20,Minnesota,54,0,0.96,0,"5,639,632"
3/16/20,Mississippi,12,0,0.40,0,"2,976,149"
3/16/20,Missouri,9,0,0.15,0,"6,137,428"
3/16/20,Montana,8,0,0.75,0,"1,068,778"
3/16/20,Nebraska,33,0,1.71,0,"1,934,408"
3/16/20,Nevada,45,1,1.46,0.03,"3,080,156"
3/16/20,New Hampshire,17,0,1.25,0,"1,359,711"
3/16/20,New Jersey,176,3,1.98,0.03,"8,882,190"
3/16/20,New Mexico,21,0,1.00,0,"2,096,829"
3/16/20,New York,950,10,4.88,0.05,"19,453,561"
3/16/20,North Carolina,34,0,0.32,0,"10,488,084"
3/16/20,North Dakota,1,0,0.13,0,"762,062"
3/16/20,Ohio,50,0,0.43,0,"11,689,100"
3/16/20,Oklahoma,10,0,0.25,0,"3,956,971"
3/16/20,Oregon,46,1,1.09,0.02,"4,217,737"
3/16/20,Pennsylvania,81,0,0.63,0,"12,801,989"
3/16/20,Puerto Rico,5,0,0.14,0,"3,654,474"
3/16/20,Rhode Island,21,0,1.98,0,"1,059,361"
3/16/20,South Carolina,33,1,0.64,0.02,"5,148,714"
3/16/20,South Dakota,10,1,1.13,0.11,"884,659"
3/16/20,Tennessee,52,0,0.76,0,"6,829,174"
3/16/20,Texas,87,1,0.30,0.00,"28,995,881"
3/16/20,Utah,40,0,1.25,0,"3,205,958"
3/16/20,Vermont,12,0,1.92,0,"623,989"
3/16/20,Virginia,51,1,0.60,0.01,"8,535,519"
3/16/20,Washington,794,48,10.43,0.63,"7,614,893"
3/16/20,Wisconsin,47,0,0.81,0,"5,822,434"
3/16/20,Wyoming,10,0,1.73,0,"578,759"
3/17/20,Alabama,39,0,0.80,0,"4,903,185"
3/17/20,Alaska,6,0,0.82,0,"731,545"
3/17/20,Arizona,20,0,0.27,0,"7,278,717"
3/17/20,Arkansas,22,0,0.73,0,"3,017,804"
3/17/20,California,732,14,1.85,0.04,"39,512,223"
3/17/20,Colorado,183,3,3.18,0.05,"5,758,736"
3/17/20,Connecticut,68,0,1.91,0,"3,565,287"
3/17/20,Delaware,16,0,1.64,0,"973,764"
3/17/20,District of Columbia,31,0,4.39,0,"705,749"
3/17/20,Florida,210,6,0.98,0.03,"21,477,737"
3/17/20,Georgia,142,1,1.34,0.01,"10,617,423"
3/17/20,Guam,3,0,1.79,0,"167,294"
3/17/20,Hawaii,14,0,0.99,0,"1,415,872"
3/17/20,Idaho,9,0,0.50,0,"1,787,065"
3/17/20,Illinois,159,1,1.25,0.01,"12,671,821"
3/17/20,Indiana,30,2,0.45,0.03,"6,732,219"
3/17/20,Iowa,29,0,0.92,0,"3,155,070"
3/17/20,Kansas,17,1,0.58,0.03,"2,913,314"
3/17/20,Kentucky,26,1,0.58,0.02,"4,467,673"
3/17/20,Louisiana,196,5,4.22,0.11,"4,648,794"
3/17/20,Maine,32,0,2.38,0,"1,344,212"
3/17/20,Maryland,57,0,0.94,0,"6,045,680"
3/17/20,Massachusetts,218,0,3.16,0,"6,892,503"
3/17/20,Michigan,65,0,0.65,0,"9,986,857"
3/17/20,Minnesota,60,0,1.06,0,"5,639,632"
3/17/20,Mississippi,21,0,0.71,0,"2,976,149"
3/17/20,Missouri,16,0,0.26,0,"6,137,428"
3/17/20,Montana,8,0,0.75,0,"1,068,778"
3/17/20,Nebraska,36,0,1.86,0,"1,934,408"
3/17/20,Nevada,55,1,1.79,0.03,"3,080,156"
3/17/20,New Hampshire,26,0,1.91,0,"1,359,711"
3/17/20,New Jersey,268,3,3.02,0.03,"8,882,190"
3/17/20,New Mexico,23,0,1.10,0,"2,096,829"
3/17/20,New York,1375,18,7.07,0.09,"19,453,561"
3/17/20,North Carolina,42,0,0.40,0,"10,488,084"
3/17/20,North Dakota,5,0,0.66,0,"762,062"
3/17/20,Ohio,67,0,0.57,0,"11,689,100"
3/17/20,Oklahoma,18,0,0.45,0,"3,956,971"
3/17/20,Oregon,66,2,1.56,0.05,"4,217,737"
3/17/20,Pennsylvania,101,0,0.79,0,"12,801,989"
3/17/20,Puerto Rico,5,0,0.14,0,"3,654,474"
3/17/20,Rhode Island,23,0,2.17,0,"1,059,361"
3/17/20,South Carolina,47,1,0.91,0.02,"5,148,714"
3/17/20,South Dakota,11,1,1.24,0.11,"884,659"
3/17/20,Tennessee,73,0,1.07,0,"6,829,174"
3/17/20,Texas,106,1,0.37,0.00,"28,995,881"
3/17/20,Utah,51,0,1.59,0,"3,205,958"
3/17/20,Vermont,14,0,2.24,0,"623,989"
3/17/20,Virginia,67,2,0.78,0.02,"8,535,519"
3/17/20,Washington,908,54,11.92,0.71,"7,614,893"
3/17/20,West Virginia,1,0,0.06,0,"1,792,147"
3/17/20,Wisconsin,72,0,1.24,0,"5,822,434"
3/17/20,Wyoming,15,0,2.59,0,"578,759"
3/18/20,Alabama,51,0,1.04,0,"4,903,185"
3/18/20,Alaska,9,0,1.23,0,"731,545"
3/18/20,Arizona,28,0,0.38,0,"7,278,717"
3/18/20,Arkansas,33,0,1.09,0,"3,017,804"
3/18/20,California,893,17,2.26,0.04,"39,512,223"
3/18/20,Colorado,216,3,3.75,0.05,"5,758,736"
3/18/20,Connecticut,96,1,2.69,0.03,"3,565,287"
3/18/20,Delaware,26,0,2.67,0,"973,764"
3/18/20,District of Columbia,36,0,5.10,0,"705,749"
3/18/20,Florida,326,7,1.52,0.03,"21,477,737"
3/18/20,Georgia,193,3,1.82,0.03,"10,617,423"
3/18/20,Guam,8,0,4.78,0,"167,294"
3/18/20,Hawaii,16,0,1.13,0,"1,415,872"
3/18/20,Idaho,11,0,0.62,0,"1,787,065"
3/18/20,Illinois,286,1,2.26,0.01,"12,671,821"
3/18/20,Indiana,39,2,0.58,0.03,"6,732,219"
3/18/20,Iowa,38,0,1.20,0,"3,155,070"
3/18/20,Kansas,22,1,0.76,0.03,"2,913,314"
3/18/20,Kentucky,35,1,0.78,0.02,"4,467,673"
3/18/20,Louisiana,280,7,6.02,0.15,"4,648,794"
3/18/20,Maine,43,0,3.20,0,"1,344,212"
3/18/20,Maryland,85,1,1.41,0.02,"6,045,680"
3/18/20,Massachusetts,256,0,3.71,0,"6,892,503"
3/18/20,Michigan,80,1,0.80,0.01,"9,986,857"
3/18/20,Minnesota,77,0,1.37,0,"5,639,632"
3/18/20,Mississippi,34,0,1.14,0,"2,976,149"
3/18/20,Missouri,21,1,0.34,0.02,"6,137,428"
3/18/20,Montana,12,0,1.12,0,"1,068,778"
3/18/20,Nebraska,43,0,2.22,0,"1,934,408"
3/18/20,Nevada,82,1,2.66,0.03,"3,080,156"
3/18/20,New Hampshire,39,0,2.87,0,"1,359,711"
3/18/20,New Jersey,427,5,4.81,0.06,"8,882,190"
3/18/20,New Mexico,28,0,1.34,0,"2,096,829"
3/18/20,New York,2387,32,12.27,0.16,"19,453,561"
3/18/20,North Carolina,66,0,0.63,0,"10,488,084"
3/18/20,North Dakota,7,0,0.92,0,"762,062"
3/18/20,Ohio,90,0,0.77,0,"11,689,100"
3/18/20,Oklahoma,29,0,0.73,0,"3,956,971"
3/18/20,Oregon,74,3,1.75,0.07,"4,217,737"
3/18/20,Pennsylvania,139,1,1.09,0.01,"12,801,989"
3/18/20,Puerto Rico,5,0,0.14,0,"3,654,474"
3/18/20,Rhode Island,33,0,3.12,0,"1,059,361"
3/18/20,South Carolina,60,1,1.17,0.02,"5,148,714"
3/18/20,South Dakota,11,1,1.24,0.11,"884,659"
3/18/20,Tennessee,98,0,1.44,0,"6,829,174"
3/18/20,Texas,166,2,0.57,0.01,"28,995,881"
3/18/20,Utah,65,0,2.03,0,"3,205,958"
3/18/20,Vermont,19,0,3.04,0,"623,989"
3/18/20,Virginia,78,2,0.91,0.02,"8,535,519"
3/18/20,Washington,1026,68,13.47,0.89,"7,614,893"
3/18/20,West Virginia,2,0,0.11,0,"1,792,147"
3/18/20,Wisconsin,106,0,1.82,0,"5,822,434"
3/18/20,Wyoming,17,0,2.94,0,"578,759"
3/19/20,Alabama,78,0,1.59,0,"4,903,185"
3/19/20,Alaska,12,0,1.64,0,"731,545"
3/19/20,Arizona,47,0,0.65,0,"7,278,717"
3/19/20,Arkansas,62,0,2.05,0,"3,017,804"
3/19/20,California,1067,19,2.70,0.05,"39,512,223"
3/19/20,Colorado,278,5,4.83,0.09,"5,758,736"
3/19/20,Connecticut,159,4,4.46,0.11,"3,565,287"
3/19/20,Delaware,30,0,3.08,0,"973,764"
3/19/20,District of Columbia,39,0,5.53,0,"705,749"
3/19/20,Florida,434,8,2.02,0.04,"21,477,737"
3/19/20,Georgia,282,10,2.66,0.09,"10,617,423"
3/19/20,Guam,12,0,7.17,0,"167,294"
3/19/20,Hawaii,26,0,1.84,0,"1,415,872"
3/19/20,Idaho,23,0,1.29,0,"1,787,065"
3/19/20,Illinois,420,4,3.31,0.03,"12,671,821"
3/19/20,Indiana,56,2,0.83,0.03,"6,732,219"
3/19/20,Iowa,44,0,1.39,0,"3,155,070"
3/19/20,Kansas,35,1,1.20,0.03,"2,913,314"
3/19/20,Kentucky,47,2,1.05,0.04,"4,467,673"
3/19/20,Louisiana,392,10,8.43,0.22,"4,648,794"
3/19/20,Maine,52,0,3.87,0,"1,344,212"
3/19/20,Maryland,108,1,1.79,0.02,"6,045,680"
3/19/20,Massachusetts,328,0,4.76,0,"6,892,503"
3/19/20,Michigan,334,3,3.34,0.03,"9,986,857"
3/19/20,Minnesota,89,0,1.58,0,"5,639,632"
3/19/20,Mississippi,50,1,1.68,0.03,"2,976,149"
3/19/20,Missouri,35,1,0.57,0.02,"6,137,428"
3/19/20,Montana,19,0,1.78,0,"1,068,778"
3/19/20,Nebraska,47,0,2.43,0,"1,934,408"
3/19/20,Nevada,99,1,3.21,0.03,"3,080,156"
3/19/20,New Hampshire,44,0,3.24,0,"1,359,711"
3/19/20,New Jersey,735,9,8.27,0.10,"8,882,190"
3/19/20,New Mexico,35,0,1.67,0,"2,096,829"
3/19/20,New York,4161,39,21.39,0.20,"19,453,561"
3/19/20,North Carolina,104,0,0.99,0,"10,488,084"
3/19/20,North Dakota,19,0,2.49,0,"762,062"
3/19/20,Ohio,120,0,1.03,0,"11,689,100"
3/19/20,Oklahoma,44,1,1.11,0.03,"3,956,971"
